Date,Value
1989-11,222.630005
1989-11,223.414993
1989-11,222.759995
1989-11,223.625
1989-11,224.835007
1989-11,223.645004
1989-11,223.585007
1989-11,223.494995
1989-11,224.445007
1989-12,225.315002
1989-12,226.720001
1989-12,227.304993
1989-12,224.154999
1989-12,224.764999
1989-12,224.024994
1989-12,220.264999
1989-12,217.804993
1989-12,217.910004
1989-12,216.354996
1989-12,214.139999
1989-12,210.850006
1989-12,211.184998
1989-12,213.235001
1989-12,216.229996
1989-12,217.625
1989-12,217.615005
1989-12,221.574997
1989-12,221.580002
1989-12,223.835007
1990-01,227.725006
1990-01,226.100006
1990-01,224.714996
1990-01,223.139999
1990-01,223.539993
1990-01,221.179993
1990-01,216.554993
1990-01,213.505005
1990-01,208.794998
1990-01,207.615005
1990-01,211.914993
1990-01,210.604996
1990-01,210.570007
1990-01,213.910004
1990-01,208.059998
1990-01,207.479996
1990-01,206.744995
1990-01,205.774994
1990-01,203.244995
1990-01,202.054993
1990-01,197.654999
1990-01,201.940002
1990-02,203.044998
1990-02,205.615005
1990-02,206.490005
1990-02,205.074997
1990-02,206.804993
1990-02,207.244995
1990-02,208.494995
1990-02,206.880005
1990-02,207.199997
1990-02,208.059998
1990-02,209.929993
1990-02,208.354996
1990-02,205.065002
1990-02,204.75
1990-02,204.190002
1990-02,201.794998
1990-02,204.625
1990-02,205.785004
1990-02,207.914993
1990-03,209.104996
1990-03,211.539993
1990-03,210.389999
1990-03,210.960007
1990-03,210.154999
1990-03,213.110001
1990-03,213.820007
1990-03,213.524994
1990-03,211.509995
1990-03,212.270004
1990-03,213.479996
1990-03,217.960007
1990-03,219.869995
1990-03,216.925003
1990-03,215.850006
1990-03,212.539993
1990-03,214.490005
1990-03,216.434998
1990-03,217.470001
1990-03,214.229996
1990-03,213.110001
1990-03,213.145004
1990-04,212.669998
1990-04,216.809998
1990-04,215.479996
1990-04,214.059998
1990-04,212.475006
1990-04,212.115005
1990-04,213.225006
1990-04,214.524994
1990-04,216.044998
1990-04,216.925003
1990-04,216.5
1990-04,213.145004
1990-04,210.869995
1990-04,208.619995
1990-04,205.630005
1990-04,204.759995
1990-04,205.580002
1990-04,205.785004
1990-04,203.669998
1990-04,205.815002
1990-05,207.039993
1990-05,208.5
1990-05,210.089996
1990-05,212.705002
1990-05,215.029999
1990-05,215.169998
1990-05,215.429993
1990-05,216.809998
1990-05,220.889999
1990-05,223.860001
1990-05,224.490005
1990-05,225.125
1990-05,226.639999
1990-05,228.509995
1990-05,232.214996
1990-05,232.845001
